,opted_in_to_mailing_list,enabled_for_marketing_drip,creation_login_gap,mean_gap_length,creation_source_GUEST_INVITE,creation_source_ORG_INVITE,creation_source_PERSONAL_PROJECTS,creation_source_SIGNUP,creation_source_SIGNUP_GOOGLE_AUTH,org_size_L,org_size_M,org_size_S,org_size_XL,org_size_XS,group_size_L,group_size_M,group_size_S,group_size_XL,group_size_XS,adopted
10339,0,0,1.0,13.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
10340,1,1,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10341,0,0,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,False
10342,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10343,1,1,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10344,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10345,0,0,2.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10346,0,1,0.0,100.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
10347,0,0,0.0,28.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,False
10348,0,0,0.0,1.7302904564315353,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,True
10349,0,0,2.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
10350,0,0,0.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10351,0,0,0.0,1.5465686274509804,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,True
10352,0,0,0.0,100.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,False
10353,1,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10354,0,0,0.0,3.1538461538461537,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,True
10355,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10356,0,0,2.0,2.0481481481481483,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,True
10357,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
10358,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
10359,0,0,1.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10360,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10361,0,0,3.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10362,0,0,5.0,2.4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,True
10363,1,0,100.0,100.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,False
10364,1,0,100.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10365,0,0,100.0,100.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,False
10366,0,0,2.0,8.363636363636363,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,True
10367,0,0,0.0,9.875,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,False
10368,0,0,1.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10369,0,0,7.0,100.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,False
10370,0,0,3.0,5.393939393939394,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,True
10371,0,0,1.0,5.388888888888889,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,True
10372,0,0,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10373,0,0,2.0,6.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10374,0,0,1.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False
10375,0,0,1.0,100.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,False
10376,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10377,1,0,4.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
10378,1,1,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
10379,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10380,0,0,0.0,100.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,False
10381,0,0,2.0,100.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,False
10382,1,1,2.0,15.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,False
10383,0,0,0.0,100.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False
10384,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
10385,1,0,0.0,100.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,False
10386,0,0,1.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10387,0,0,0.0,1.872791519434629,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,True
10388,0,0,1.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10389,0,0,2.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10390,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10391,1,1,4.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10392,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
10393,0,0,0.0,5.046511627906977,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,True
10394,0,0,2.0,60.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
10395,0,0,1.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10396,0,0,0.0,17.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,True
10397,0,0,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10398,0,0,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10399,0,0,2.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
10400,0,0,0.0,4.551020408163265,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,True
10401,0,0,0.0,100.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False
10402,0,0,0.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10403,1,0,100.0,100.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False
10404,1,1,0.0,100.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,False
10405,0,0,1.0,5.647058823529412,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,True
10406,0,0,2.0,6.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10407,0,0,2.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10408,0,0,100.0,100.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False
10409,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10410,1,1,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10411,0,0,1.0,7.68,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,True
10412,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10413,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
10414,0,0,2.0,8.666666666666666,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,False
10415,0,0,1.0,6.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10416,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10417,1,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10418,0,0,0.0,10.6,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,False
10419,0,0,100.0,100.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,False
10420,0,0,0.0,100.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,False
10421,0,0,2.0,100.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
10422,1,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10423,0,0,2.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
10424,0,0,100.0,100.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,False
10425,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10426,1,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10427,1,1,3.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10428,0,0,2.0,11.5,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
10429,1,0,3.0,3.7313432835820897,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,True
10430,1,0,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10431,1,1,1.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10432,0,0,0.0,5.25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,True
10433,0,0,1.0,7.964285714285714,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,True
10434,0,0,0.0,100.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,False
10435,1,0,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10436,1,0,0.0,6.2727272727272725,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,True
10437,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10438,0,0,1.0,100.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
10439,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10440,1,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10441,0,0,1.0,8.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False
10442,1,1,100.0,100.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False
10443,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
10444,1,1,1.0,100.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
10445,0,0,0.0,8.333333333333334,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,True
10446,1,0,1.0,5.514285714285714,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,True
10447,0,0,1.0,5.666666666666667,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,True
10448,0,0,100.0,100.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False
10449,0,0,2.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10450,0,0,100.0,100.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False
10451,0,0,3.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False
10452,1,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10453,1,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10454,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10455,1,0,0.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10456,0,0,1.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10457,0,0,4.0,100.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
10458,0,0,1.0,3.3737373737373737,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,True
10459,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10460,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10461,1,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
10462,0,0,2.0,12.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,False
10463,1,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10464,0,0,0.0,7.4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,True
10465,0,0,1.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10466,1,1,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
10467,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
10468,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10469,0,0,2.0,1.4751552795031055,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,True
10470,1,0,2.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
10471,0,0,0.0,100.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,False
10472,0,0,0.0,3.85,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,True
10473,1,0,0.0,100.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,False
10474,0,0,0.0,100.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
10475,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10476,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
10477,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10478,0,1,0.0,26.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10479,0,0,0.0,34.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,False
10480,0,0,2.0,100.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,False
10481,1,1,4.0,100.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,False
10482,1,1,0.0,9.25,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False
10483,0,0,1.0,100.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,False
10484,0,0,0.0,100.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,False
10485,1,1,0.0,100.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,False
10486,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10487,0,0,0.0,100.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,False
10488,0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
10489,0,0,1.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10490,0,0,4.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
10491,0,0,1.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,False
10492,1,1,100.0,100.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False
10493,0,0,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10494,0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
10495,1,0,1.0,15.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
10496,0,0,1.0,4.166666666666667,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,True
10497,0,0,2.0,100.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,False
10498,0,0,2.0,6.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,False
10499,1,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10500,0,0,1.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10501,0,0,1.0,100.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
10502,0,0,0.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10503,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10504,0,0,3.0,12.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10505,0,0,3.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10506,0,0,1.0,6.238095238095238,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,True
10507,1,1,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10508,0,1,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10509,1,1,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10510,1,0,6.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10511,0,0,1.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10512,0,0,100.0,100.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
10513,0,0,1.0,2.68,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,True
10514,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10515,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10516,1,1,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
10517,0,0,1.0,100.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,False
10518,0,0,3.0,5.133333333333334,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,True
10519,0,0,2.0,8.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,True
10520,0,0,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False
10521,0,0,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10522,0,1,1.0,8.2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,True
10523,0,0,0.0,1.364066193853428,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,True
10524,1,0,4.0,100.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,False
10525,0,0,5.0,3.3448275862068964,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,True
10526,0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
10527,0,0,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10528,1,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
10529,1,0,100.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,False
10530,0,0,2.0,100.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False
10531,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10532,1,1,1.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10533,0,0,100.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10534,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10535,1,1,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
10536,1,0,1.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
10537,0,0,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10538,0,0,2.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
10539,0,0,0.0,100.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,False
10540,0,0,2.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10541,0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
10542,1,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10543,0,0,0.0,100.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False
10544,0,0,2.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10545,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10546,1,1,0.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10547,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10548,0,1,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10549,0,1,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10550,1,0,3.0,1.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
10551,0,0,7.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,False
10552,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10553,0,0,0.0,6.470588235294118,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,True
10554,1,0,100.0,100.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False
10555,0,0,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10556,1,1,0.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10557,0,0,0.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,False
10558,0,0,3.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10559,0,0,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10560,0,0,0.0,5.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
10561,0,1,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10562,0,0,1.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
10563,0,0,0.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10564,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10565,0,0,0.0,100.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,False
10566,1,0,100.0,100.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False
10567,0,0,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10568,1,1,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10569,1,1,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
10570,1,0,0.0,9.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10571,1,1,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
10572,1,0,0.0,6.25,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10573,0,0,1.0,8.384615384615385,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,True
10574,0,0,100.0,100.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,False
10575,0,0,100.0,100.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,False
10576,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10577,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10578,0,0,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10579,0,0,0.0,3.40625,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,True
10580,0,0,100.0,100.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False
10581,0,1,0.0,6.75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,True
10582,0,0,0.0,4.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10583,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10584,0,0,0.0,5.238095238095238,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,True
10585,1,1,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10586,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10587,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10588,0,0,100.0,100.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,False
10589,1,1,1.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,False
10590,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10591,0,1,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
10592,0,1,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False
10593,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
10594,0,0,0.0,100.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
10595,0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
10596,0,0,0.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10597,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10598,0,0,0.0,1.32,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,True
10599,0,0,2.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10600,1,1,100.0,100.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,False
10601,0,0,2.0,1.4261363636363635,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,True
10602,0,0,6.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10603,1,0,0.0,100.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
10604,0,1,6.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10605,1,1,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10606,1,1,5.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10607,1,0,1.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10608,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
10609,0,0,1.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10610,1,1,0.0,3.725,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,True
10611,0,0,100.0,100.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
10612,0,0,100.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10613,1,1,2.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10614,0,0,1.0,100.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False
10615,0,0,1.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10616,0,0,1.0,4.833333333333333,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,True
10617,0,0,0.0,100.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,False
10618,0,0,0.0,3.7549019607843137,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,True
10619,0,1,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10620,0,0,2.0,2.559006211180124,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,True
10621,0,0,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10622,0,0,100.0,100.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,False
10623,0,0,2.0,100.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
10624,0,0,100.0,100.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,False
10625,0,0,1.0,12.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,True
10626,1,0,2.0,6.666666666666667,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,False
10627,0,0,3.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10628,1,1,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
